Chr	WinCenter	Pi_AME1	Dxy_A1U	Dxy_A1A2	Dxy_A1N	Fst_A1U	AME1_P	AME1_N1S	AME1_N2S	AME1_NS	AME1_US	AME1_UNS	AME1_UN1S	AME1_UN2S	Start	Stop	Class	Win	CommonTo3	CommonAME1
OphioH327chr_1	1525000	0.0001146901067323481	0.03857525764665416	0.0003605345631557232	0.0005920746123069722	0.9650569999999999	0.0007358351729212656	0.0	0.0	0.3741721854304636	0.0	0.6250919793966152	0.0	0.0	1500000	1550000	NotIntrogressed	29	No-peak	No-peak
OphioH327chr_1	1575000	0.00020030652132661453	0.043273368262416616	0.0006625200797790799	0.001006284887611807	0.9524370000000001	0.0009236453201970443	0.0	0.0003078817733990148	0.36391625615763545	0.0	0.6345443349753694	0.0	0.0003078817733990148	1550000	1600000	NotIntrogressed	30	No-peak	No-peak
OphioH327chr_1	1625000	0.0002485612656395409	0.02956958521457482	0.0006256361324247249	0.0011839915172084125	0.965015	0.004837929366231253	0.0	0.0009675858732462506	0.3671988388969521	0.0	0.6260280599903242	0.0	0.0009675858732462506	1600000	1650000	NotIntrogressed	31	No-peak	No-peak
OphioH327chr_1	1675000	0.0001911321766174244	0.0318957063387455	0.00031705252012615863	0.0013870136166046036	0.971	0.00631768953068592	0.0	0.002256317689530686	0.3777075812274368	0.0	0.6137184115523465	0.0	0.0	1650000	1700000	NotIntrogressed	32	No-peak	No-peak
OphioH327chr_1	1725000	0.00047178180991547675	0.0276512777775408	0.0008463818329275435	0.0020567886603971106	0.9622360000000001	0.004792332268370607	0.0	0.011182108626198084	0.3668796592119276	0.0	0.6160809371671991	0.0	0.0010649627263045792	1700000	1750000	NotIntrogressed	33	Undetermined	No-peak
OphioH327chr_1	1775000	0.001401402444128233	0.030490958542165537	0.002680983581895066	0.0029029947805583674	0.9493020000000001	0.0073339085418464185	0.00043140638481449533	0.013373597929249352	0.3541846419327006	0.0	0.6229508196721312	0.0	0.001725625539257981	1750000	1800000	NotIntrogressed	34	Undetermined	No-peak
OphioH327chr_1	1825000	0.00029354430840837807	0.02995782886184177	0.0006123346125330122	0.0026912575862572405	0.9590780000000001	0.0027434842249657067	0.0	0.0013717421124828533	0.36442615454961136	0.0	0.6310013717421125	0.0	0.00045724737082761767	1800000	1850000	NotIntrogressed	35	Undetermined	No-peak
OphioH327chr_1	1875000	0.0009521468748730864	0.032726049255346605	0.0022285608478287817	0.0027374745419177205	0.954471	0.004050405040504051	0.0	0.00135013501350135	0.3888388838883888	0.0	0.6057605760576058	0.0	0.0	1850000	1900000	NotIntrogressed	36	Undetermined	No-peak
OphioH327chr_1	1925000	0.0002490407597602114	0.03652726128513197	0.0003717985100654087	0.003278749395217133	0.965457	0.002846685644570964	0.0	0.0040666937779585185	0.3777958519723465	0.0	0.6140707604717365	0.0	0.0012200081333875556	1900000	1950000	NotIntrogressed	37	Undetermined	No-peak
OphioH327chr_1	1975000	0.0001262732224829134	0.0314136620816428	0.0002612365202695016	0.0033083297038280605	0.9703379999999999	0.002737226277372263	0.00045620437956204383	0.0	0.36952554744525545	0.0	0.6272810218978102	0.0	0.0	1950000	2000000	NotIntrogressed	38	Undetermined	No-peak
OphioH327chr_1	2025000	0.0003332456667149868	0.0352112969529839	0.0007893032897666125	0.003506114888217685	0.9678760000000001	0.0020161290322580645	0.0008064516129032258	0.0	0.3544354838709677	0.0	0.6427419354838709	0.0	0.0	2000000	2050000	NotIntrogressed	39	Undetermined	No-peak
OphioH327chr_1	2075000	0.0004581695145159331	0.03378334927898916	0.0009531610754369473	0.0019232018903707648	0.963465	0.006278777731268313	0.0	0.0004185851820845542	0.3499372122226873	0.0	0.6433654248639599	0.0	0.0	2050000	2100000	NotIntrogressed	40	Undetermined	No-peak
OphioH327chr_1	2125000	0.0007171315254099362	0.028391358463178668	0.0014045128439527607	0.002969388146721309	0.9572809999999999	0.00105318588730911	0.0	0.0	0.3859926276987888	0.0	0.6129541864139021	0.0	0.0	2100000	2150000	NotIntrogressed	41	Undetermined	No-peak
OphioH327chr_1	2175000	0.0002945285387408947	0.032646150152336614	0.0005768958313816082	0.0021044036669332234	0.9657209999999999	0.0027829313543599253	0.00046382189239332097	0.0	0.3622448979591837	0.0	0.6345083487940629	0.0	0.0	2150000	2200000	NotIntrogressed	42	Undetermined	No-peak
OphioH327chr_1	2225000	0.00021841929296262684	0.031535083912600584	0.0005422709564444579	0.0015150742609348672	0.974089	0.002757352941176471	0.0004595588235294117	0.0	0.3708639705882353	0.0	0.6259191176470589	0.0	0.0	2200000	2250000	NotIntrogressed	43	No-peak	No-peak
OphioH327chr_1	2275000	0.00013116073594408468	0.029170348443552083	0.00029363539494638987	0.001720331946588508	0.9742629999999999	0.004038364462392731	0.0	0.0	0.3579000504795557	0.0	0.6380615850580514	0.0	0.0	2250000	2300000	NotIntrogressed	44	No-peak	No-peak
OphioH327chr_1	2325000	0.0001432760098304871	0.03214826867571492	0.00032987001993092986	0.0017063051390646081	0.970879	0.002321262766945218	0.0	0.0	0.36025998142989785	0.0	0.6374187558031569	0.0	0.0	2300000	2350000	NotIntrogressed	45	No-peak	No-peak
OphioH327chr_1	2375000	0.00011016108456264285	0.030654475570421717	0.0002558467271785876	0.0012871463329485776	0.969723	0.002570694087403599	0.0	0.0	0.3701799485861183	0.0	0.6272493573264781	0.0	0.0	2350000	2400000	NotIntrogressed	46	No-peak	No-peak
OphioH327chr_1	2425000	0.0003278676494476933	0.031213525644054687	0.0007634441987578223	0.0010037584842761886	0.973416	0.0004714757190004715	0.007543611504007544	0.0014144271570014145	0.3743517208863744	0.0	0.6157472890146157	0.0	0.0004714757190004715	2400000	2450000	NotIntrogressed	47	No-peak	No-peak
OphioH327chr_1	2475000	0.00027480735017749005	0.030299692550505082	0.0005208248658523675	0.002380634341723955	0.969181	0.0010116337885685382	0.002529084471421345	0.0005058168942842691	0.3550834597875569	0.0	0.6408700050581689	0.0	0.0	2450000	2500000	NotIntrogressed	48	No-peak	No-peak
OphioH327chr_1	2525000	0.00014970641680863147	0.03359416162347675	0.000339199780896016	0.0007511959516129808	0.97098	0.0025020850708924107	0.0029190992493744786	0.0	0.3577981651376147	0.0	0.6367806505421184	0.0	0.0	2500000	2550000	NotIntrogressed	49	No-peak	No-peak
OphioH327chr_1	2575000	0.0001504044992473761	0.03121744299736433	0.0003165871157409376	0.0005952933906574015	0.9738879999999999	0.002911208151382824	0.0033964095099466283	0.0	0.3585638039786511	0.0	0.6351285783600195	0.0	0.0	2550000	2600000	NotIntrogressed	50	No-peak	No-peak
OphioH327chr_1	2625000	0.00025724449361771875	0.02856417602591432	0.0004944162206537454	0.0005781383611570643	0.972248	0.005327650506126797	0.0069259456579648365	0.0	0.3755993606819393	0.0005327650506126798	0.6116142781033564	0.0	0.0	2600000	2650000	NotIntrogressed	51	No-peak	No-peak
OphioH327chr_1	2675000	0.0016470530896968948	0.03301328265353426	0.004205829843543696	0.0035906194192044092	0.951741	0.0035445281346920686	0.0048737261852015955	0.0004430660168365086	0.4164820558263181	0.0	0.5742135578201152	0.0004430660168365086	0.0	2650000	2700000	NotIntrogressed	52	Undetermined	No-peak
OphioH327chr_1	2725000	0.0020380862438559642	0.03269737648330135	0.0053088837076300036	0.0046201913070666465	0.949247	0.0017985611510791368	0.0049460431654676255	0.0004496402877697842	0.3938848920863309	0.0004496402877697842	0.5980215827338129	0.0004496402877697842	0.0	2700000	2750000	NotIntrogressed	53	Undetermined	Peak
OphioH327chr_1	2775000	0.00040661950560368814	0.03094187385968622	0.0009053276227924328	0.0017344178634333411	0.973226	0.003250975292587776	0.005851755526657998	0.0019505851755526656	0.3933680104031209	0.0	0.5949284785435631	0.0	0.0006501950585175553	2750000	2800000	NotIntrogressed	54	No-peak	No-peak
OphioH327chr_1	2825000	0.0005311242613263296	0.031836477171638275	0.0013853126533516086	0.0017283344861911884	0.968892	0.0019147917663954047	0.007180469123982767	0.0	0.3547151747247487	0.0	0.6361895643848732	0.0	0.0	2800000	2850000	NotIntrogressed	55	No-peak	No-peak
OphioH327chr_1	2875000	0.00016207641202976	0.033764845839766966	0.0003084398175983735	0.0013704076713140245	0.9759700000000001	0.0027397260273972607	0.00228310502283105	0.00045662100456621	0.3639269406392694	0.0	0.630593607305936	0.0	0.0	2850000	2900000	NotIntrogressed	56	No-peak	No-peak
OphioH327chr_1	2925000	0.00034371611222202024	0.03132662359520589	0.00045784086784839405	0.0024274607236164	0.968141	0.00498960498960499	0.0029106029106029108	0.007068607068607069	0.3484407484407485	0.0004158004158004158	0.6357588357588357	0.0	0.0004158004158004158	2900000	2950000	NotIntrogressed	57	No-peak	No-peak
OphioH327chr_1	2975000	0.0002897792648328605	0.030844898683975268	0.0005401785649060672	0.001063523752302653	0.974626	0.006688963210702341	0.0019111323459149547	0.0004777830864787386	0.3325370281892021	0.0	0.6583850931677019	0.0	0.0	2950000	3000000	NotIntrogressed	58	No-peak	No-peak
OphioH327chr_1	3025000	0.00018679902575380759	0.03216352550355929	0.00034512229813980745	0.0016213099221039974	0.969309	0.0013464991023339318	0.0013464991023339318	0.0	0.3384201077199282	0.0	0.6588868940754039	0.0	0.0	3000000	3050000	NotIntrogressed	59	No-peak	No-peak
OphioH327chr_1	3075000	0.00010958047799048896	0.03206269636157877	0.00019777273123998607	0.0011762737489065384	0.971459	0.002737226277372263	0.0009124087591240877	0.0	0.3873175182481752	0.0	0.6090328467153284	0.0	0.0	3050000	3100000	NotIntrogressed	60	No-peak	No-peak
OphioH327chr_1	3125000	3.516246234553987e-05	0.02969138540457666	0.00010711010207222353	0.0008640317078323763	0.974569	0.0015889830508474575	0.0	0.001059322033898305	0.3702330508474576	0.0	0.6271186440677966	0.0	0.0	3100000	3150000	NotIntrogressed	61	No-peak	No-peak
OphioH327chr_1	3175000	4.9512179148621525e-05	0.030032960877436014	0.00014068301777593758	0.00044309667496596574	0.9762639999999999	0.0013882461823229984	0.0009254974548819992	0.0	0.3896344285053216	0.0004627487274409996	0.6075890791300324	0.0	0.0	3150000	3200000	NotIntrogressed	62	No-peak	No-peak
OphioH327chr_1	3225000	0.00013430076030901568	0.030373769528768624	0.0002431231612312269	0.0008974939215880146	0.973671	0.001324503311258278	0.0008830022075055188	0.0004415011037527594	0.3845474613686534	0.0	0.61280353200883	0.0	0.0	3200000	3250000	NotIntrogressed	63	No-peak	No-peak
OphioH327chr_1	3275000	0.00021548543669462056	0.031142212949089733	0.0005627752429650023	0.0007302422160659013	0.969217	0.0009442870632672332	0.0033050047214353163	0.0	0.3630783758262512	0.0	0.6326723323890463	0.0	0.0	3250000	3300000	NotIntrogressed	64	No-peak	No-peak
OphioH327chr_1	3325000	0.0002794139201595994	0.03070074429610907	0.0005076473253559972	0.0007268247107746117	0.9709610000000001	0.006692160611854685	0.004780114722753346	0.0019120458891013386	0.3585086042065009	0.00047801147227533465	0.6266730401529637	0.0009560229445506693	0.0	3300000	3350000	NotIntrogressed	65	No-peak	No-peak
OphioH327chr_1	3375000	0.00022358181742323095	0.032369065182929584	0.0004302215754411318	0.0007064906898894802	0.9606180000000001	0.006292352371732818	0.003388189738625363	0.0	0.3727008712487899	0.0	0.6176185866408519	0.0	0.0	3350000	3400000	NotIntrogressed	66	No-peak	No-peak
OphioH327chr_1	3425000	0.00025083676830900365	0.030211036360027387	0.0003311571200656373	0.0005782250755864527	0.972666	0.00878099173553719	0.003099173553719009	0.006198347107438018	0.3569214876033058	0.0	0.625	0.0	0.0	3400000	3450000	NotIntrogressed	67	No-peak	No-peak
OphioH327chr_1	3475000	0.00019457672779796034	0.031660179255374864	0.00031561461056360643	0.0008746038539596004	0.9662959999999999	0.005183788878416589	0.00235626767200754	0.001885014137606032	0.3788878416588125	0.0	0.6112158341187559	0.0	0.000471253534401508	3450000	3500000	NotIntrogressed	68	No-peak	No-peak
OphioH327chr_1	3525000	0.00029997476836888604	0.032271510970233584	0.0007555066452150139	0.0009749756439434164	0.968935	0.0024378352023403213	0.005363237445148708	0.0	0.3944417357386641	0.0	0.5972696245733788	0.00048756704046806434	0.0	3500000	3550000	NotIntrogressed	69	No-peak	No-peak
OphioH327chr_1	3575000	0.00037696615372105786	0.02826137669233712	0.0008822754107126508	0.0015988812194915945	0.9720540000000001	0.00308641975308642	0.005658436213991771	0.00051440329218107	0.3508230452674897	0.0	0.6399176954732511	0.0	0.0	3550000	3600000	NotIntrogressed	70	No-peak	No-peak
OphioH327chr_1	3625000	0.0004045214324813677	0.030592561739541838	0.0007744954019732175	0.0010162280019453023	0.9669479999999999	0.0014506769825918765	0.006286266924564797	0.0	0.3520309477756286	0.0	0.6402321083172147	0.0	0.0	3600000	3650000	NotIntrogressed	71	No-peak	No-peak
OphioH327chr_1	3675000	0.0002282690744920993	0.02963480216544957	0.00046310764551496975	0.0005285883486140652	0.970671	0.0020865936358894104	0.004173187271778821	0.0	0.3688054251434533	0.0	0.6244131455399061	0.0005216484089723526	0.0	3650000	3700000	NotIntrogressed	72	No-peak	No-peak
OphioH327chr_1	3725000	0.00022744917335755123	0.03117358394034576	0.0005739885166234057	0.0006151627478139941	0.9661860000000001	0.0009560229445506693	0.008126195028680689	0.0	0.40678776290630975	0.00047801147227533465	0.5836520076481836	0.0	0.0	3700000	3750000	NotIntrogressed	73	No-peak	No-peak
OphioH327chr_1	3775000	0.00016588254459558522	0.030970139891572667	0.00037614832544144607	0.0014684283477411466	0.9708209999999999	0.0022391401701746527	0.002686968204209584	0.0	0.3663233318405732	0.0004478280340349307	0.6283027317510076	0.0	0.0	3750000	3800000	NotIntrogressed	74	No-peak	No-peak
OphioH327chr_1	3825000	7.537034882513038e-05	0.02938858001320785	0.0002487457368215815	0.0007299736208134378	0.9725590000000001	0.0021482277121374865	0.0021482277121374865	0.0	0.3807733619763695	0.0	0.6149301825993555	0.0	0.0	3800000	3850000	NotIntrogressed	75	No-peak	No-peak
OphioH327chr_1	3875000	0.000197042256120064	0.031228656502592163	0.0004597643894267657	0.0009209067348552492	0.963434	0.0013404825737265414	0.0035746201966041107	0.0	0.3753351206434316	0.0004468275245755138	0.6193029490616622	0.0	0.0	3850000	3900000	NotIntrogressed	76	No-peak	No-peak
OphioH327chr_1	3925000	3.114331634011015e-05	0.030119145827222707	0.00011126709352470056	0.0005350324543574162	0.9692559999999999	0.0009478672985781992	0.0004739336492890995	0.0	0.3876777251184834	0.0	0.6109004739336493	0.0	0.0	3900000	3950000	NotIntrogressed	77	No-peak	No-peak
OphioH327chr_1	3975000	0.0002107621551126869	0.02981722799215553	0.00038119181585738416	0.004127970115044806	0.9712280000000001	0.0029140359397765905	0.0029140359397765905	0.00048567265662943164	0.40699368625546384	0.0	0.5862068965517241	0.0	0.00048567265662943164	3950000	4000000	NotIntrogressed	78	No-peak	No-peak
OphioH327chr_1	4025000	0.00013580008923639146	0.03170261804996509	0.0002964251596601437	0.0005287823101114582	0.9734459999999999	0.0022624434389140274	0.003167420814479638	0.0	0.3067873303167421	0.0	0.6877828054298643	0.0	0.0	4000000	4050000	NotIntrogressed	79	No-peak	No-peak
OphioH327chr_1	4075000	0.00014703401270804476	0.038251983875846204	0.00031265895149574515	0.001071338822602158	0.968924	0.0008413967185527978	0.003786285233487589	0.0	0.368111064366849	0.0	0.6272612536811106	0.0	0.0	4050000	4100000	NotIntrogressed	80	No-peak	No-peak
OphioH327chr_1	4125000	8.177283706862148e-05	0.0372190119691656	0.00018002191130031493	0.0006196952567841628	0.968857	0.002414486921529175	0.0016096579476861169	0.0	0.3806841046277666	0.0	0.6152917505030181	0.0	0.0	4100000	4150000	NotIntrogressed	81	No-peak	No-peak
OphioH327chr_1	4175000	0.00013830477284595302	0.029796573589411162	0.00026561727049369195	0.0008004805794012442	0.977497	0.003555104113763332	0.0015236160487557134	0.0	0.37582529202640935	0.0	0.6190959878110716	0.0	0.0	4150000	4200000	NotIntrogressed	82	No-peak	No-peak
OphioH327chr_1	4225000	0.00013050927408728792	0.029965460954738708	0.0002450132813398199	0.0006718265247837918	0.971844	0.004341534008683068	0.0019295706705258079	0.0	0.3699951760733237	0.0009647853352629039	0.6227689339122046	0.0	0.0	4200000	4250000	NotIntrogressed	83	No-peak	No-peak
OphioH327chr_1	4275000	0.00016840881796495848	0.03276763458025208	0.0003681769124727085	0.0019164041868064718	0.968469	0.0020850708924103423	0.0025020850708924107	0.0004170141784820684	0.3673894912427023	0.0	0.627606338615513	0.0	0.0	4250000	4300000	NotIntrogressed	84	No-peak	No-peak
OphioH327chr_1	4325000	0.0001453704493713723	0.02907626126004328	0.00029551168021219927	0.0017167577706549905	0.969993	0.002544529262086514	0.002544529262086514	0.0	0.3516539440203562	0.0	0.6432569974554707	0.0	0.0	4300000	4350000	NotIntrogressed	85	No-peak	No-peak
OphioH327chr_1	4375000	0.0002813661512762533	0.03121503730549421	0.0008076513337810147	0.001120139868891709	0.967764	0.003154574132492113	0.00405588102748986	0.0	0.3438485804416404	0.0	0.6489409643983777	0.0	0.0	4350000	4400000	NotIntrogressed	86	No-peak	No-peak
OphioH327chr_1	4425000	0.00037171015496141233	0.029272899210386283	0.002057661671185251	0.004349496700378862	0.958875	0.0019579050416054823	0.004405286343612335	0.0014684287812041115	0.364659813999021	0.0	0.627508565834557	0.0	0.0	4400000	4450000	NotIntrogressed	87	No-peak	No-peak
OphioH327chr_1	4475000	0.00034648612440191386	0.029834289588777613	0.000438830034255889	0.002513069743372045	0.9684799999999999	0.006910167818361303	0.001974333662388944	0.009871668311944718	0.3622902270483712	0.0	0.6174728529121422	0.0	0.0014807502467917078	4450000	4500000	NotIntrogressed	88	No-peak	No-peak
OphioH327chr_1	4525000	0.0004682617769827072	0.032512854556960825	0.00048056460679737645	0.0019201250957777602	0.9597	0.01371520774505849	0.002016942315449778	0.007664380798709156	0.3840258168616378	0.0012101653892698668	0.5905607099636949	0.0	0.0008067769261799112	4500000	4550000	NotIntrogressed	89	No-peak	No-peak
OphioH327chr_1	4575000	8.983019877361207e-05	0.03430428977866105	0.0002361644541639571	0.0013103222212922892	0.9646239999999999	0.0012330456226880395	0.0008220304151253597	0.00041101520756267986	0.3867653103164817	0.00041101520756267986	0.6099465680230168	0.00041101520756267986	0.0	4550000	4600000	NotIntrogressed	90	No-peak	No-peak
OphioH327chr_1	4625000	0.00010863997546263161	0.03252237188893283	0.00028196108477913847	0.0010796147880237188	0.966618	0.0022655188038060714	0.0040779338468509285	0.0	0.3629361123697327	0.0	0.6307204349796103	0.0	0.0	4600000	4650000	NotIntrogressed	91	No-peak	No-peak
OphioH327chr_1	4675000	0.0002052602858471817	0.03392041913466025	0.0004224818142281227	0.0007611976994463732	0.9606520000000001	0.0022281639928698753	0.004456327985739751	0.0	0.3654188948306595	0.0	0.6278966131907309	0.0	0.0	4650000	4700000	NotIntrogressed	92	No-peak	No-peak
